annotation_approver,id,label,text,user
,69856,110,"Aprobacion, Saludo, Orden Amistosa, Aprobacion, Agradecimiento, Orden Amistosa, Rechazo, Saludo",1
,69857,107,"Insulto, Orden Amistosa, Saludo, Agradecimiento, Orden Amistosa, Pedir Disculpas, Saludo, Orden Amistosa, Saludo, Pedido de ayuda",1
,69858,107,"Pedir Disculpas, Pedido de ayuda, Agradecimiento, Insulto",1
,69859,107,"Agradecimiento, Aprobacion, Agradecimiento, Saludo, Amenaza, Insulto, Orden Amistosa, Orden Amistosa",1
,69860,107,"Aprobacion, Pedir Disculpas, Saludo, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Amenaza, Agradecimiento, Rechazo",1
,69861,109,"Orden Amistosa, Saludo, Insulto, Aprobacion, Aprobacion",1
,69862,107,"Aprobacion, Aprobacion, Aprobacion, Orden Amistosa, Insulto, Pedido de ayuda",1
,69863,108,"Rechazo, Pedir Disculpas, Rechazo, Amenaza, Rechazo, Rechazo, Orden Amenazante",1
,69864,110,"Saludo, Pedir Disculpas, Aprobacion, Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Saludo, Orden Amistosa, Orden Amistosa",1
,69865,110,"Saludo, Aprobacion, Saludo, Agradecimiento",1
,69866,107,"Orden Amenazante, Aprobacion, Aprobacion, Agradecimiento",1
,69867,108,"Insulto, Pedir Disculpas, Pedir Disculpas, Orden Amistosa, Aprobacion, Amenaza, Agradecimiento, Pedido de ayuda, Rechazo, Amenaza",1
,69868,108,"Orden Amenazante, Orden Amenazante, Orden Amistosa, Saludo, Agradecimiento, Pedir Disculpas, Orden Amenazante, Pedido de ayuda, Insulto",1
,69869,109,"Insulto, Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Aprobacion",1
,69870,108,"Orden Amistosa, Amenaza, Pedido de ayuda, Agradecimiento, Agradecimiento, Pedir Disculpas, Pedido de ayuda, Pedido de ayuda, Orden Amistosa",1
,69871,109,"Agradecimiento, Saludo, Insulto, Rechazo, Aprobacion, Pedir Disculpas, Agradecimiento, Aprobacion",1
,69872,107,"Saludo, Orden Amistosa, Saludo, Agradecimiento, Pedir Disculpas, Amenaza, Amenaza, Aprobacion, Saludo",1
,69873,110,"Aprobacion, Agradecimiento, Rechazo, Pedir Disculpas",1
,69874,108,"Pedir Disculpas, Pedir Disculpas, Amenaza, Insulto, Saludo, Pedido de ayuda, Orden Amistosa, Agradecimiento, Agradecimiento",1
,69875,110,"Orden Amistosa, Orden Amistosa, Aprobacion, Pedir Disculpas, Aprobacion, Pedir Disculpas, Saludo",1
,69876,107,"Saludo, Amenaza, Orden Amistosa, Pedir Disculpas, Insulto",1
